Standard;0.3;0.1;3.0;27.962;84.968;0.0;1005;203;126;0;100.0;0
Standard;0.3;0.1;3.0;27.962;84.968;0.0;1005;203;126;0;100.0;0
Standard;0.3;0.1;3.0;25.0;81.25;0.0;10;1;2;0;100.0;0
Standard;0.3;0.1;3.0;25.0;81.25;0.0;10;1;2;0;100.0;0
Standard;0.3;0.05;6.0;25.0;81.25;0.0;10;1;2;0;100.0;0
Standard;0.3;0.05;6.0;25.0;81.25;0.0;10;1;2;0;100.0;0
Standard;0.3;0.01;30.0;18.75;87.5;0.0;10;1;3;0;100.0;0
Standard;0.3;0.01;30.0;18.75;87.5;0.0;10;1;3;0;100.0;0
Standard;0.3;1.0;0.3;43.75;150.0;0.0;9;15;0;0;100.0;0
Standard;0.3;1.0;0.3;43.75;150.0;0.0;9;15;0;0;100.0;0
Standard;0.25;0.1;2.5;25.0;81.25;0.0;10;1;2;0;100.0;0
Standard;0.25;0.1;2.5;25.0;81.25;0.0;10;1;2;0;100.0;0
Standard;0.2;0.1;2.0;25.0;81.25;0.0;10;1;2;0;100.0;0
Standard;0.2;0.1;2.0;25.0;81.25;0.0;10;1;2;0;100.0;0
Standard;0.01;0.1;0.1;18.75;87.5;0.0;10;1;3;0;100.0;0
Standard;0.01;0.1;0.1;18.75;87.5;0.0;10;1;3;0;100.0;0
Standard;;;;18.75;87.5;0.0;10;1;3;0;100.0;0
Standard;;;;18.75;87.5;0.0;10;1;3;0;100.0;0
Standard;;;;0.0;100.0;0.0;0;0;16;0;100.0;0
Standard;;;;6.25;93.75;0.0;3;0;12;0;100.0;0
Standard;;;;6.25;93.75;0.0;3;0;12;0;100.0;0
Standard;0.3;0.0;300000.013;6.25;93.75;0.0;3;0;12;0;100.0;0
Standard;0.3;0.0;300000.013;6.25;93.75;0.0;3;0;12;0;100.0;0
Standard;0.3;0.1;3.0;25.0;81.25;0.0;10;1;2;0;100.0;0
Standard;0.3;0.1;3.0;25.0;81.25;0.0;10;1;2;0;100.0;0
Standard;4.35;2.35;1.851;100.0;0.0;100.0;0;0;0;0;0.0;0
Standard;4.35;2.35;1.851;100.0;0.0;100.0;0;0;0;0;0.0;0
Standard;0.7;1.4;0.5;80.154;22.154;46.284;169;30;89;0;53.716;0
Standard;0.7;1.4;0.5;80.154;22.154;46.284;169;30;89;0;53.716;0
Standard;0.95;1.4;0.679;81.692;18.923;52.365;136;8;102;0;47.635;0
Standard;0.95;1.4;0.679;81.692;18.923;52.365;136;8;102;0;47.635;0
Standard;0.95;1.4;0.679;78.231;22.231;46.284;154;6;129;0;53.716;0
Standard;0.95;1.4;0.679;78.231;22.231;46.284;154;6;129;0;53.716;0
Standard;0.6;1.4;0.429;75.154;27.077;36.824;212;29;111;0;63.176;0
Standard;0.6;1.4;0.429;75.154;27.077;36.824;212;29;111;0;63.176;0
Standard;0.6;1.0;0.6;75.538;26.692;38.514;207;29;111;0;61.486;0
Standard;0.6;1.0;0.6;75.538;26.692;38.514;207;29;111;0;61.486;0
Standard;0.6;1.0;0.6;75.538;26.692;37.162;207;29;111;0;62.838;0
Standard;0.6;1.0;0.6;75.538;26.692;37.162;207;29;111;0;62.838;0
Standard;0.6;1.4;0.429;75.308;26.923;37.838;210;29;111;0;62.162;0
Standard;0.6;1.4;0.429;75.308;26.923;37.838;210;29;111;0;62.162;0
Standard;0.95;1.4;0.679;77.769;22.692;44.932;160;6;129;0;55.068;0
Standard;0.95;1.4;0.679;77.769;22.692;44.932;160;6;129;0;55.068;0
Standard;0.95;1.0;0.95;78.462;22.0;47.297;151;6;129;0;52.703;0
Standard;0.95;1.0;0.95;78.462;22.0;47.297;151;6;129;0;52.703;0
Standard;0.95;0.5;1.9;77.692;22.769;44.595;161;6;129;0;55.405;0
Standard;0.95;0.5;1.9;77.692;22.769;44.595;161;6;129;0;55.405;0
Standard;0.95;0.7;1.357;78.385;22.077;46.959;152;6;129;0;53.041;0
Standard;0.95;0.7;1.357;78.385;22.077;46.959;152;6;129;0;53.041;0
Standard;0.8;0.1;8.0;77.846;23.0;46.284;170;11;118;0;53.716;0
Standard;0.8;0.1;8.0;77.846;23.0;46.284;170;11;118;0;53.716;0
Standard;0.8;9.0;0.089;77.923;22.923;46.284;169;11;118;0;53.716;0
Standard;0.8;9.0;0.089;77.923;22.923;46.284;169;11;118;0;53.716;0
Standard;0.9;10.2;0.088;77.462;23.077;44.932;165;7;128;0;55.068;0
Standard;0.9;10.2;0.088;77.462;23.077;44.932;165;7;128;0;55.068;0
Standard;0.8;2.2;0.364;77.0;23.846;44.595;181;11;118;0;55.405;0
Standard;0.8;2.2;0.364;77.0;23.846;44.595;181;11;118;0;55.405;0
Standard;0.8;0.01;80.0;77.769;23.077;46.284;169;11;120;0;53.716;0
Standard;0.8;0.01;80.0;77.769;23.077;46.284;169;11;120;0;53.716;0
Standard;0.8;0.1;8.0;75.308;25.308;41.554;203;8;118;0;58.446;0
Standard;0.8;0.1;8.0;75.308;25.308;41.554;203;8;118;0;58.446;0
Standard;0.9;10.2;0.088;77.0;23.385;46.284;175;5;124;0;53.716;0
Standard;0.9;10.2;0.088;77.0;23.385;46.284;175;5;124;0;53.716;0
Standard;0.9;3.2;0.281;77.0;23.385;45.946;175;5;124;0;54.054;0
Standard;0.9;3.2;0.281;77.0;23.385;45.946;175;5;124;0;54.054;0
Standard;0.9;3.2;0.281;29.873;71.72;0.0;590;25;511;0;100.0;0
Standard;0.9;3.2;0.281;29.873;71.72;0.0;590;25;511;0;100.0;0
Standard;0.98;0.05;19.6;77.385;22.923;45.946;162;4;132;0;54.054;0
Standard;0.98;0.05;19.6;77.385;22.923;45.946;162;4;132;0;54.054;0
Standard;0.98;0.05;19.6;77.538;22.923;43.581;163;6;129;0;56.419;0
Standard;0.98;0.05;19.6;77.538;22.923;43.581;163;6;129;0;56.419;0
Standard;0.98;0.05;19.6;77.385;22.923;45.946;162;4;132;0;54.054;0
Standard;0.98;0.05;19.6;77.385;22.923;45.946;162;4;132;0;54.054;0
Standard;0.98;0.05;19.6;77.769;22.538;47.635;157;4;132;0;52.365;0
Standard;0.98;0.05;19.6;77.769;22.538;47.635;157;4;132;0;52.365;0
Standard;0.98;0.05;19.6;77.769;22.538;47.635;157;4;132;0;52.365;0
Standard;0.98;0.05;19.6;77.769;22.538;47.635;157;4;132;0;52.365;0
Standard;0.98;0.05;19.6;77.692;23.385;46.959;173;14;117;0;53.041;0
Standard;0.98;0.05;19.6;77.692;23.385;46.959;173;14;117;0;53.041;0
Standard;0.98;0.05;19.6;77.385;22.923;45.946;162;4;132;0;54.054;0
Standard;0.98;0.05;19.6;77.385;22.923;45.946;162;4;132;0;54.054;0
Standard;0.98;0.05;19.6;78.538;71.385;16.554;276;649;3;0;83.446;0
Standard;0.98;0.05;19.6;78.538;71.385;16.554;276;649;3;0;83.446;0
Standard;2.35;4.35;0.54;90.764;9.363;68.75;67;2;78;0;31.25;0
Standard;2.35;4.35;0.54;90.764;9.363;68.75;67;2;78;0;31.25;0
Standard;1.6;0.2;8.0;68.538;31.538;37.5;102;1;307;0;62.5;0
Standard;1.6;0.2;8.0;68.538;31.538;37.5;102;1;307;0;62.5;0
Standard;1.6;0.2;8.0;68.308;31.769;37.162;105;1;307;0;62.838;0
Standard;1.6;0.2;8.0;68.308;31.769;37.162;105;1;307;0;62.838;0
Standard;1.6;0.2;8.0;13.631;86.369;0.0;258;0;1098;0;100.0;0
Standard;1.6;0.2;8.0;13.631;86.369;0.0;258;0;1098;0;100.0;0
Standard;2.35;4.35;0.54;88.308;11.692;64.865;78;0;74;0;35.135;0
Standard;2.35;4.35;0.54;88.308;11.692;64.865;78;0;74;0;35.135;0
Standard;2.35;4.35;0.54;89.231;10.923;65.203;83;2;57;0;34.797;0
Standard;2.35;4.35;0.54;89.231;10.923;65.203;83;2;57;0;34.797;0
Standard;2.35;4.35;0.54;89.231;10.923;65.203;83;2;57;0;34.797;0
Standard;2.35;4.35;0.54;89.231;10.923;65.203;83;2;57;0;34.797;0
Standard;2.35;4.35;0.54;60.506;41.829;23.077;76;12;127;0;76.923;0
Standard;2.35;4.35;0.54;60.506;41.829;23.077;76;12;127;0;76.923;0
Standard;2.35;4.35;0.54;66.537;43.58;18.681;104;52;68;0;81.319;0
Standard;2.35;4.35;0.54;66.537;43.58;18.681;104;52;68;0;81.319;0
Standard;2.35;4.35;0.54;82.33;20.304;25.0;578;161;502;0;75.0;0
Standard;2.35;4.35;0.54;82.33;20.304;25.0;578;161;502;0;75.0;0
Standard;4.35;2.35;1.851;100.0;0.0;100.0;0;0;0;0;0.0;0
Standard;4.35;2.35;1.851;100.0;0.0;100.0;0;0;0;0;0.0;0
Standard;4.35;2.35;1.851;100.0;0.0;100.0;0;0;0;0;0.0;0
Standard;4.35;2.35;1.851;100.0;0.0;100.0;0;0;0;0;0.0;0
Standard;2.35;4.35;0.54;97.826;2.174;90.0;1;0;0;0;10.0;0
Standard;2.35;4.35;0.54;97.826;2.174;90.0;1;0;0;0;10.0;0
Standard;2.35;4.35;0.54;97.826;2.174;90.0;1;0;0;0;10.0;0
Standard;2.35;4.35;0.54;97.826;2.174;90.0;1;0;0;0;10.0;0
Standard;2.35;4.35;0.54;82.493;26.832;13.0;764;570;306;0;87.0;0
Standard;2.35;4.35;0.54;82.493;26.832;13.0;764;570;306;0;87.0;0
Standard;2.35;4.35;0.54;89.038;13.204;38.4;404;137;266;0;61.6;0
Standard;2.35;4.35;0.54;89.038;13.204;38.4;404;137;266;0;61.6;0
Standard;2.35;4.35;0.54;91.166;10.74;44.5;257;93;174;0;55.5;0
Standard;2.35;4.35;0.54;91.166;10.74;44.5;257;93;174;0;55.5;0
Standard;2.35;4.35;0.54;71.595;30.35;37.363;52;10;94;0;62.637;0
Standard;2.35;4.35;0.54;71.595;30.35;37.363;52;10;94;0;62.637;0
Standard;2.35;4.35;0.54;96.815;3.312;83.854;35;2;15;0;16.146;0
Standard;2.35;4.35;0.54;96.815;3.312;83.854;35;2;15;0;16.146;0
Standard;2.35;4.35;0.54;88.308;11.692;64.865;78;0;74;0;35.135;0
Standard;2.35;4.35;0.54;88.308;11.692;64.865;78;0;74;0;35.135;0
